Ano;Código Município;Município;UF;IBC;Cobertura Pop. 4G5G;Densidade SMP;HHI SMP;Densidade SCM;HHI SCM;Adensamento Estações;Fibra;Cobertura área agricultável
2023;3140001;Mariana - MG;MG;69,70;0,9800;70,12;4472;23,75;5115;7,17;1;
2023;3140100;Marilac - MG;MG;37,54;0,9236;58,11;5761;2,79;7516;7,10;0;
2023;3140159;Mário Campos - MG;MG;65,89;0,9991;64,60;6058;15,34;2296;3,15;1;
2023;3140209;Maripá de Minas - MG;MG;63,85;0,9672;60,81;4633;3,94;2582;8,86;1;
2023;3140308;Marliéria - MG;MG;54,37;0,8201;46,93;7629;3,01;3755;8,71;1;
2023;3140407;Marmelópolis - MG;MG;55,34;0,8242;59,31;9901;2,80;3193;6,25;1;
2023;3140506;Martinho Campos - MG;MG;59,34;0,8928;50,70;8740;20,47;4669;7,14;1;
2023;3140530;Martins Soares - MG;MG;64,08;0,9956;49,35;5449;20,11;3540;7,15;1;
2023;3140555;Mata Verde - MG;MG;34,64;0,8623;43,20;5989;0,50;1786;3,29;0;
2023;3140605;Materlândia - MG;MG;33,14;0,7639;36,58;4885;1,06;2285;7,57;0;
2023;3140704;Mateus Leme - MG;MG;66,95;0,9957;66,49;6139;21,64;4568;5,02;1;
2023;3140803;Matias Barbosa - MG;MG;68,95;0,9923;70,10;5264;18,21;3603;7,79;1;
2023;3140852;Matias Cardoso - MG;MG;30,24;0,5906;53,37;5018;5,17;8745;4,50;0;
2023;3140902;Matipó - MG;MG;55,87;0,9558;45,91;5496;5,15;6633;4,85;1;
2023;3141009;Mato Verde - MG;MG;35,22;0,8233;59,19;8677;2,75;3935;4,15;0;
2023;3141108;Matozinhos - MG;MG;66,62;0,9902;66,06;6324;17,45;2495;4,25;1;
2023;3141207;Matutina - MG;MG;63,78;0,9841;66,24;6585;13,95;7617;10,49;1;
2023;3141306;Medeiros - MG;MG;35,53;0,6923;52,55;7692;10,31;3168;7,69;0;
2023;3141405;Medina - MG;MG;52,58;0,7917;43,08;5120;11,44;8659;3,47;1;
2023;3141504;Mendes Pimentel - MG;MG;32,60;0,7320;42,85;5112;1,44;3606;5,35;0;
2023;3141603;Mercês - MG;MG;56,74;0,8407;48,24;5448;6,80;2988;2,89;1;
2023;3141702;Mesquita - MG;MG;50,79;0,8238;42,76;6877;5,99;8798;5,95;1;
2023;3141801;Minas Novas - MG;MG;50,04;0,6873;47,93;6061;2,16;7243;4,92;1;
2023;3141900;Minduri - MG;MG;58,19;0,9398;57,89;9846;8,43;4514;8,02;1;
2023;3142007;Mirabela - MG;MG;54,81;0,8834;46,92;8569;8,45;4987;6,59;1;
2023;3142106;Miradouro - MG;MG;53,19;0,9720;43,27;8547;5,93;7519;6,69;1;
2023;3142205;Miraí - MG;MG;58,12;0,9069;49,41;3742;5,02;4494;2,93;1;
2023;3142254;Miravânia - MG;MG;22,99;0,4004;45,36;9735;1,64;4652;5,02;0;
2023;3142304;Moeda - MG;MG;65,63;0,8347;71,60;4445;9,41;4059;11,71;1;
2023;3142403;Moema - MG;MG;66,10;0,9372;58,95;4152;22,78;5551;7,95;1;
2023;3142502;Monjolos - MG;MG;60,97;0,7965;64,57;9535;1,51;2716;23,05;1;
2023;3142601;Monsenhor Paulo - MG;MG;63,50;0,9550;60,59;3379;13,29;7917;8,39;1;
2023;3142700;Montalvânia - MG;MG;29,32;0,7701;52,06;9942;1,93;7308;4,98;0;
2023;3142809;Monte Alegre de Minas - MG;MG;65,46;0,8758;67,92;4669;12,74;5204;11,90;1;
2023;3142908;Monte Azul - MG;MG;50,82;0,6765;49,36;5161;4,24;7850;3,94;1;
2023;3143005;Monte Belo - MG;MG;61,67;0,9038;66,93;7101;13,73;7064;7,67;1;
2023;3143104;Monte Carmelo - MG;MG;64,61;0,9539;62,12;5155;12,03;2816;5,45;1;
2023;3143153;Monte Formoso - MG;MG;27,02;0,5608;38,87;7176;1,00;3955;6,85;0;
2023;3143203;Monte Santo de Minas - MG;MG;63,23;0,8628;55,38;4316;17,96;2690;3,83;1;
2023;3143302;Montes Claros - MG;MG;69,78;0,9776;70,39;3408;15,34;1618;4,13;1;
2023;3143401;Monte Sião - MG;MG;63,58;0,9416;56,98;3925;16,58;3913;1,66;1;
2023;3143450;Montezuma - MG;MG;23,65;0,5020;41,73;9950;0,06;3800;4,36;0;
2023;3143500;Morada Nova de Minas - MG;MG;64,24;0,8340;70,09;8432;22,27;3838;6,62;1;
2023;3143609;Morro da Garça - MG;MG;35,37;0,8223;53,67;9866;0,56;2650;12,44;0;
2023;3143708;Morro do Pilar - MG;MG;63,54;0,8434;61,92;4967;8,16;3090;12,77;1;
2023;3143807;Munhoz - MG;MG;60,34;0,9071;52,31;9123;20,83;3061;5,37;1;
2023;3143906;Muriaé - MG;MG;66,49;0,9772;69,71;4228;8,98;2908;4,42;1;
2023;3144003;Mutum - MG;MG;56,22;0,7998;53,71;6081;10,20;5403;2,89;1;
2023;3144102;Muzambinho - MG;MG;60,70;0,8835;54,92;4778;16,77;5469;2,74;1;
2023;3144201;Nacip Raydan - MG;MG;33,06;0,8238;43,07;7611;5,38;6868;12,20;0;
2023;3144300;Nanuque - MG;MG;41,03;0,9276;66,96;3556;6,41;7950;2,57;0;
2023;3144359;Naque - MG;MG;65,25;0,9971;59,20;4064;10,93;4482;9,52;1;
2023;3144375;Natalândia - MG;MG;33,06;0,8324;50,35;9926;9,08;5823;5,68;0;
2023;3144409;Natércia - MG;MG;32,73;0,8193;46,38;9832;14,58;6248;4,26;0;
2023;3144508;Nazareno - MG;MG;39,83;0,9399;52,31;8384;17,27;3979;4,89;0;
2023;3144607;Nepomuceno - MG;MG;60,42;0,9132;57,52;8029;12,24;2506;4,40;1;
2023;3144656;Ninheira - MG;MG;19,02;0,4342;29,01;9822;0,24;3827;2,83;0;
2023;3144672;Nova Belém - MG;MG;57,23;0,8347;61,72;7886;2,54;6574;12,69;1;
2023;3144706;Nova Era - MG;MG;61,88;0,9448;60,07;4751;14,12;6985;4,59;1;
2023;3144805;Nova Lima - MG;MG;73,08;0,9986;70,45;3785;22,32;1532;8,95;1;
2023;3144904;Nova Módica - MG;MG;37,73;0,8032;48,92;4640;8,18;4490;8,19;0;
2023;3145000;Nova Ponte - MG;MG;69,78;0,9069;73,57;3175;17,69;3319;6,85;1;
2023;3145059;Nova Porteirinha - MG;MG;54,49;0,9554;24,12;3541;4,98;3832;7,46;1;
2023;3145109;Nova Resende - MG;MG;58,49;0,8592;60,14;7547;11,25;5168;4,27;1;
2023;3145208;Nova Serrana - MG;MG;70,75;0,9986;70,28;3052;22,62;4256;4,55;1;
2023;3145307;Novo Cruzeiro - MG;MG;48,51;0,5566;40,42;6044;4,60;3857;4,08;1;
2023;3145356;Novo Oriente de Minas - MG;MG;49,11;0,5405;39,37;4667;3,48;2856;2,92;1;
2023;3145372;Novorizonte - MG;MG;33,52;0,8710;50,82;9912;0,13;3047;6,56;0;
2023;3145406;Olaria - MG;MG;57,01;0,6435;50,38;5477;10,88;4932;15,42;1;
2023;3145455;"Olhos-d'Água - MG";MG;23,82;0,5896;44,12;9990;4,51;8347;3,71;0;
2023;3145505;Olímpio Noronha - MG;MG;45,53;0,9983;70,82;9918;6,33;3605;19,57;0;
2023;3145604;Oliveira - MG;MG;65,52;0,9599;66,94;7464;19,31;4473;7,64;1;
2023;3145703;Oliveira Fortes - MG;MG;60,93;0,9200;43,44;5041;4,03;5298;24,67;1;
2023;3145802;Onça de Pitangui - MG;MG;69,02;0,8435;69,88;6161;16,77;4273;23,58;1;
2023;3145851;Oratórios - MG;MG;63,21;0,9751;64,44;4985;13,72;8467;8,14;1;
2023;3145877;Orizânia - MG;MG;37,51;0,9264;48,69;4919;5,38;4638;3,56;0;
2023;3145901;Ouro Branco - MG;MG;69,60;0,9984;69,90;4086;23,16;5622;6,46;1;
2023;3146008;Ouro Fino - MG;MG;58,45;0,8631;60,59;8129;11,75;4907;4,05;1;
2023;3146107;Ouro Preto - MG;MG;69,82;0,9671;70,19;4404;21,28;5140;10,69;1;
2023;3146206;Ouro Verde de Minas - MG;MG;34,19;0,7909;44,72;5445;2,53;3451;5,21;0;
2023;3146255;Padre Carvalho - MG;MG;25,19;0,6502;34,88;9941;0,95;3017;3,95;0;
2023;3146305;Padre Paraíso - MG;MG;53,65;0,7070;52,78;5228;4,04;4773;2,31;1;
2023;3146404;Paineiras - MG;MG;39,50;0,8173;60,00;6622;7,59;4230;9,47;0;
2023;3146503;Pains - MG;MG;60,79;0,9247;58,30;8415;14,12;3061;4,91;1;
2023;3146552;Pai Pedro - MG;MG;22,19;0,4770;34,22;9955;0,21;2244;3,60;0;
2023;3146602;Paiva - MG;MG;44,17;0,9970;57,41;4971;4,54;6229;20,35;0;
2023;3146701;Palma - MG;MG;41,43;0,9770;51,72;4869;3,01;2389;8,76;0;
2023;3146750;Palmópolis - MG;MG;36,27;0,8145;50,33;5617;7,66;5401;6,35;0;
2023;3146909;Papagaios - MG;MG;63,43;0,8852;60,07;4325;11,51;3526;7,18;1;
2023;3147006;Paracatu - MG;MG;65,34;0,9045;69,73;7393;17,93;2246;3,83;1;
2023;3147105;Pará de Minas - MG;MG;71,93;0,9944;69,24;4194;24,06;2640;8,24;1;
2023;3147204;Paraguaçu - MG;MG;62,49;0,9866;62,76;4607;8,95;6467;5,06;1;
2023;3147303;Paraisópolis - MG;MG;44,28;0,9388;61,72;4162;24,05;8299;3,91;0;
2023;3147402;Paraopeba - MG;MG;65,76;0,9476;69,86;6184;11,56;1995;4,56;1;
2023;3147501;Passabém - MG;MG;62,39;0,8888;55,97;5163;13,28;8177;18,75;1;
2023;3147600;Passa Quatro - MG;MG;62,91;0,9715;60,37;5364;13,66;5268;4,51;1;
2023;3147709;Passa Tempo - MG;MG;39,92;0,9036;59,77;6179;1,12;2227;5,90;0;
2023;3147808;Passa-Vinte - MG;MG;35,16;0,7168;45,62;5407;7,15;5679;13,43;0;
2023;3147907;Passos - MG;MG;65,54;0,9688;62,76;5065;16,12;3415;4,47;1;
2023;3147956;Patis - MG;MG;31,32;0,8938;45,25;8543;2,67;8377;8,27;0;
2023;3148004;Patos de Minas - MG;MG;71,48;0,9612;70,98;3540;25,83;3706;5,97;1;
2023;3148103;Patrocínio - MG;MG;65,61;0,9153;68,94;5711;18,26;4990;6,12;1;
2023;3148202;Patrocínio do Muriaé - MG;MG;59,68;0,9806;53,82;5453;0,71;3657;7,17;1;
2023;3148301;Paula Cândido - MG;MG;54,22;0,9425;44,13;8340;1,10;3340;5,77;1;
2023;3148400;Paulistas - MG;MG;36,96;0,8049;55,39;5880;1,87;3511;6,84;0;
2023;3148509;Pavão - MG;MG;48,89;0,7594;33,41;6969;2,10;3749;3,73;1;
2023;3148608;Peçanha - MG;MG;27,88;0,6288;38,44;6416;2,97;3913;1,72;0;
2023;3148707;Pedra Azul - MG;MG;55,77;0,8938;45,95;5940;8,96;5318;2,87;1;
2023;3148756;Pedra Bonita - MG;MG;31,78;0,7971;56,50;8837;2,91;8487;6,83;0;
2023;3148806;Pedra do Anta - MG;MG;41,17;0,9394;57,37;5103;1,11;2992;9,06;0;
2023;3148905;Pedra do Indaiá - MG;MG;43,17;0,8896;53,99;6638;13,68;5888;21,89;0;
2023;3149002;Pedra Dourada - MG;MG;42,34;0,9488;52,61;5007;10,73;4445;10,88;0;
2023;3149101;Pedralva - MG;MG;56,51;0,8359;47,13;7338;14,11;4193;4,65;1;
2023;3149150;Pedras de Maria da Cruz - MG;MG;51,93;0,7442;40,45;4809;0,64;3859;4,78;1;
2023;3149200;Pedrinópolis - MG;MG;66,47;0,9244;64,62;4468;11,59;4748;14,95;1;
2023;3149309;Pedro Leopoldo - MG;MG;66,61;0,9978;62,04;5813;18,31;2721;5,59;1;
2023;3149408;Pedro Teixeira - MG;MG;45,27;0,9110;65,06;5334;2,68;2348;16,57;0;
2023;3149507;Pequeri - MG;MG;70,17;0,9900;66,64;5013;21,01;4780;14,92;1;
2023;3149606;Pequi - MG;MG;65,67;0,9148;54,29;3807;18,89;4364;12,03;1;
2023;3149705;Perdigão - MG;MG;68,71;0,9741;60,82;2998;20,95;3312;6,52;1;
2023;3149804;Perdizes - MG;MG;64,60;0,7948;66,39;4065;10,51;4445;13,99;1;
2023;3149903;Perdões - MG;MG;64,30;0,9917;65,21;7261;18,36;5760;6,08;1;
2023;3149952;Periquito - MG;MG;59,88;0,8771;57,61;6917;5,98;3185;9,16;1;
2023;3150000;Pescador - MG;MG;40,12;0,8997;55,79;4743;5,67;4984;8,40;0;
2023;3150109;Piau - MG;MG;59,55;0,8912;52,53;6764;6,08;3020;10,73;1;
2023;3150158;Piedade de Caratinga - MG;MG;33,07;0,9139;46,08;9916;11,94;6172;2,34;0;
2023;3150208;Piedade de Ponte Nova - MG;MG;41,30;0,9943;51,90;5337;21,44;9621;7,55;0;
2023;3150307;Piedade do Rio Grande - MG;MG;45,78;0,9610;57,37;4807;13,13;4344;15,20;0;
2023;3150406;Piedade dos Gerais - MG;MG;36,70;0,7471;55,91;4995;3,97;4143;5,98;0;
2023;3150505;Pimenta - MG;MG;61,78;0,9599;64,80;8256;5,84;3135;8,17;1;
2023;3150539;"Pingo-d'Água - MG";MG;36,03;0,9965;55,04;7091;0,05;7551;6,37;0;
2023;3150570;Pintópolis - MG;MG;49,65;0,5377;55,46;8791;0,15;2784;5,65;1;
2023;3150604;Piracema - MG;MG;38,58;0,8499;58,51;5908;4,24;4621;7,46;0;
2023;3150703;Pirajuba - MG;MG;69,38;0,9744;71,32;4786;19,36;4508;9,03;1;
2023;3150802;Piranga - MG;MG;27,74;0,6489;38,37;8790;5,61;5014;7,05;0;
2023;3150901;Piranguçu - MG;MG;30,78;0,8180;33,85;9827;19,77;6155;3,31;0;
2023;3151008;Piranguinho - MG;MG;62,58;0,9934;47,38;5925;24,25;6826;8,77;1;
2023;3151107;Pirapetinga - MG;MG;39,36;0,9644;70,17;8406;0,21;5383;5,42;0;
2023;3151206;Pirapora - MG;MG;68,95;0,9870;69,92;4053;18,76;2842;2,34;1;
2023;3151305;Piraúba - MG;MG;58,91;0,9687;54,09;7923;5,89;2156;3,45;1;
2023;3151404;Pitangui - MG;MG;66,76;0,9293;63,42;3457;20,08;4502;4,87;1;
2023;3151503;Piumhi - MG;MG;63,76;0,9294;66,87;8028;14,16;2538;5,27;1;
2023;3151602;Planura - MG;MG;67,67;0,9826;69,73;2947;17,44;7097;6,28;1;
2023;3151701;Poço Fundo - MG;MG;52,89;0,7238;48,84;7904;5,62;2293;2,44;1;
2023;3151800;Poços de Caldas - MG;MG;73,66;0,9924;70,68;3573;29,12;1994;5,07;1;
2023;3151909;Pocrane - MG;MG;59,93;0,8820;53,48;5744;7,08;2736;7,19;1;
2023;3152006;Pompéu - MG;MG;61,30;0,9338;63,10;7965;14,57;5473;5,80;1;
2023;3152105;Ponte Nova - MG;MG;69,78;0,9748;70,15;4511;22,59;3088;4,15;1;
2023;3152131;Ponto Chique - MG;MG;29,47;0,7654;50,56;8861;2,20;7977;5,34;0;
2023;3152170;Ponto dos Volantes - MG;MG;47,40;0,4860;36,48;4342;4,15;4277;4,59;1;
2023;3152204;Porteirinha - MG;MG;40,33;0,8191;63,25;4888;7,45;4493;5,08;0;
2023;3152303;Porto Firme - MG;MG;31,23;0,8193;42,20;8338;2,49;3621;3,78;0;
2023;3152402;Poté - MG;MG;52,76;0,7706;47,19;5732;2,38;5602;5,12;1;
2023;3152501;Pouso Alegre - MG;MG;70,03;0,9868;69,95;4931;18,96;1573;5,72;1;
2023;3152600;Pouso Alto - MG;MG;65,26;0,7788;70,57;4774;12,57;3187;10,66;1;
2023;3152709;Prados - MG;MG;43,82;0,9865;55,69;5512;17,07;5959;9,95;0;
2023;3152808;Prata - MG;MG;65,05;0,7959;72,31;4204;15,01;4537;6,35;1;
2023;3152907;Pratápolis - MG;MG;60,80;0,9892;59,13;5450;12,12;8380;5,95;1;
2023;3153004;Pratinha - MG;MG;33,81;0,6746;47,85;6299;6,23;3897;8,43;0;
2023;3153103;Presidente Bernardes - MG;MG;32,62;0,8800;36,24;5554;8,95;8804;8,25;0;
2023;3153202;Presidente Juscelino - MG;MG;47,72;0,5382;48,60;9944;8,68;5279;5,77;1;
2023;3153301;Presidente Kubitschek - MG;MG;33,08;0,8836;39,25;9603;19,39;9272;9,77;0;
2023;3153400;Presidente Olegário - MG;MG;60,15;0,7772;57,53;4441;10,98;4446;7,46;1;
2023;3153509;Alto Jequitibá - MG;MG;64,19;0,9106;47,99;6932;37,83;5007;4,76;1;
2023;3153608;Prudente de Morais - MG;MG;64,30;0,9956;60,87;4430;8,01;2730;4,36;1;
2023;3153707;Quartel Geral - MG;MG;39,60;0,8914;51,68;5827;16,02;8645;12,58;0;
2023;3153806;Queluzito - MG;MG;44,28;0,9645;56,00;5012;15,38;7617;16,95;0;
2023;3153905;Raposos - MG;MG;60,28;0,9994;58,25;3374;4,24;7245;3,07;1;
2023;3154002;Raul Soares - MG;MG;54,35;0,8600;49,50;6585;3,81;5449;3,84;1;
2023;3154101;Recreio - MG;MG;32,84;0,9884;41,69;8189;9,17;8767;4,54;0;
2023;3154150;Reduto - MG;MG;57,82;0,8898;48,34;5737;11,98;5385;5,10;1;
2023;3154200;Resende Costa - MG;MG;35,25;0,8537;58,63;8332;13,92;8897;2,67;0;
2023;3154309;Resplendor - MG;MG;58,87;0,9029;54,65;8181;10,46;2712;4,64;1;
2023;3154408;Ressaquinha - MG;MG;66,83;0,9748;70,69;7156;9,46;2950;13,19;1;
2023;3154457;Riachinho - MG;MG;27,36;0,6063;47,84;9725;1,22;3394;2,91;0;
2023;3154507;Riacho dos Machados - MG;MG;46,99;0,6490;44,54;9968;3,30;5100;4,57;1;
2023;3154606;Ribeirão das Neves - MG;MG;68,53;1,0000;67,59;3746;16,75;2687;2,79;1;
2023;3154705;Ribeirão Vermelho - MG;MG;69,21;1,0000;65,14;5936;20,60;5579;17,16;1;
2023;3154804;Rio Acima - MG;MG;64,05;0,9699;65,08;3869;6,92;4489;4,87;1;
2023;3154903;Rio Casca - MG;MG;61,93;0,9783;55,62;4593;14,98;8675;9,38;1;
2023;3155009;Rio Doce - MG;MG;70,29;0,9727;66,29;5147;27,05;5118;12,08;1;
2023;3155108;Rio do Prado - MG;MG;53,23;0,7946;35,35;5083;5,79;4644;8,62;1;
2023;3155207;Rio Espera - MG;MG;61,69;0,9224;48,28;5083;15,17;4122;9,21;1;
2023;3155306;Rio Manso - MG;MG;40,06;0,9734;53,63;7798;9,46;4254;8,98;0;
2023;3155405;Rio Novo - MG;MG;62,56;0,9628;54,84;6218;16,47;3140;3,52;1;
2023;3155504;Rio Paranaíba - MG;MG;64,60;0,7407;65,56;3805;15,07;3326;10,32;1;
2023;3155603;Rio Pardo de Minas - MG;MG;28,86;0,5150;42,33;5160;4,21;3336;2,83;0;
2023;3155702;Rio Piracicaba - MG;MG;60,22;0,9588;53,76;8092;16,85;5166;6,15;1;
2023;3155801;Rio Pomba - MG;MG;62,86;0,9492;61,92;5704;10,37;2387;1,72;1;
2023;3155900;Rio Preto - MG;MG;63,15;0,8215;69,75;8265;18,10;4842;9,73;1;
2023;3156007;Rio Vermelho - MG;MG;27,66;0,5618;37,71;5800;1,87;3072;3,17;0;
2023;3156106;Ritápolis - MG;MG;37,63;0,8715;51,51;5402;15,98;8847;6,01;0;
2023;3156205;Rochedo de Minas - MG;MG;65,24;0,9989;49,76;5082;17,55;3879;13,09;1;
2023;3156304;Rodeiro - MG;MG;63,17;0,9916;65,83;6007;5,09;3220;4,62;1;
2023;3156403;Romaria - MG;MG;62,38;0,8972;62,22;6389;8,90;3360;8,86;1;
2023;3156452;Rosário da Limeira - MG;MG;53,79;0,8333;50,39;5106;4,91;9253;6,34;1;
2023;3156502;Rubelita - MG;MG;20,25;0,4395;29,41;9933;0,13;2337;3,52;0;
2023;3156601;Rubim - MG;MG;54,06;0,8534;39,48;5712;4,14;3112;3,88;1;
2023;3156700;Sabará - MG;MG;70,58;0,9998;69,94;3740;17,39;1653;5,10;1;
2023;3156809;Sabinópolis - MG;MG;52,61;0,7767;51,09;8794;1,39;3796;6,32;1;
2023;3156908;Sacramento - MG;MG;65,81;0,8785;64,23;4866;19,23;3911;7,50;1;
2023;3157005;Salinas - MG;MG;64,31;0,8498;70,05;4191;10,59;3794;4,73;1;
2023;3157104;Salto da Divisa - MG;MG;38,75;0,8794;53,59;4170;1,83;5411;9,82;0;
2023;3157203;Santa Bárbara - MG;MG;65,03;0,9824;70,07;6948;18,13;6187;5,25;1;
2023;3157252;Santa Bárbara do Leste - MG;MG;53,25;0,9483;44,71;8772;0,63;3565;3,55;1;
2023;3157278;Santa Bárbara do Monte Verde - MG;MG;39,26;0,7699;51,75;5300;12,28;5166;12,92;0;
2023;3157302;Santa Bárbara do Tugúrio - MG;MG;59,54;0,9181;46,66;4880;5,32;3016;9,51;1;
2023;3157336;Santa Cruz de Minas - MG;MG;66,07;1,0000;69,66;7665;21,18;5144;4,93;1;
2023;3157377;Santa Cruz de Salinas - MG;MG;49,04;0,6269;25,91;6408;6,52;3352;12,79;1;
2023;3157401;Santa Cruz do Escalvado - MG;MG;60,17;0,9583;40,31;5720;19,68;6965;12,84;1;
2023;3157500;Santa Efigênia de Minas - MG;MG;63,99;0,8707;50,93;6247;31,85;4861;7,43;1;
2023;3157609;Santa Fé de Minas - MG;MG;28,00;0,5957;45,38;9666;0,93;2285;5,68;0;
2023;3157658;Santa Helena de Minas - MG;MG;41,88;0,8734;70,50;6697;8,48;5238;6,74;0;
2023;3157708;Santa Juliana - MG;MG;69,86;0,9325;71,75;3275;19,20;4533;8,90;1;
2023;3157807;Santa Luzia - MG;MG;70,99;0,9973;69,32;3733;20,47;1305;3,47;1;
2023;3157906;Santa Margarida - MG;MG;33,52;0,9420;38,01;5050;2,36;5767;3,66;0;
2023;3158003;Santa Maria de Itabira - MG;MG;57,47;0,7710;52,79;4704;5,78;3410;5,72;1;
2023;3158102;Santa Maria do Salto - MG;MG;52,65;0,7568;41,07;4690;0,11;3900;6,31;1;
2023;3158201;Santa Maria do Suaçuí - MG;MG;37,01;0,8758;59,68;6042;3,13;6420;4,69;0;
2023;3158300;Santana da Vargem - MG;MG;56,81;0,8809;57,10;8372;6,95;4488;4,52;1;
2023;3158409;Santana de Cataguases - MG;MG;39,87;0,9910;49,13;5094;0,78;2915;8,60;0;
2023;3158508;Santana de Pirapama - MG;MG;27,63;0,5317;45,47;8723;7,00;4827;5,69;0;
2023;3158607;Santana do Deserto - MG;MG;55,07;0,9609;31,03;5065;5,95;4494;8,01;1;
2023;3158706;Santana do Garambéu - MG;MG;45,24;0,8734;71,82;5000;12,43;7333;14,04;0;
2023;3158805;Santana do Jacaré - MG;MG;29,86;0,9734;7,06;4649;17,89;7744;4,75;0;
2023;3158904;Santana do Manhuaçu - MG;MG;54,72;0,7492;48,25;6980;7,14;2989;5,56;1;
2023;3158953;Santana do Paraíso - MG;MG;63,26;0,9847;52,06;4214;14,31;3196;3,57;1;
2023;3159001;Santana do Riacho - MG;MG;69,46;0,7872;70,34;4728;32,69;5446;11,29;1;
2023;3159100;Santana dos Montes - MG;MG;41,36;0,9549;53,11;5011;15,77;8663;11,53;0;
2023;3159209;Santa Rita de Caldas - MG;MG;52,87;0,8169;45,19;8515;12,01;7258;7,09;1;
2023;3159308;Santa Rita de Jacutinga - MG;MG;60,13;0,7816;55,65;5783;21,40;6895;8,41;1;
2023;3159357;Santa Rita de Minas - MG;MG;54,83;0,9988;46,80;7733;1,46;5904;5,91;1;
2023;3159407;Santa Rita de Ibitipoca - MG;MG;40,60;0,8569;52,91;5764;9,40;5062;15,15;0;
2023;3159506;Santa Rita do Itueto - MG;MG;33,71;0,6893;53,73;9082;3,49;2192;8,58;0;
2023;3159605;Santa Rita do Sapucaí - MG;MG;66,00;0,9493;63,81;6641;23,05;3161;3,69;1;
2023;3159704;Santa Rosa da Serra - MG;MG;33,23;0,7578;49,37;5420;5,77;8702;8,87;0;
2023;3159803;Santa Vitória - MG;MG;65,27;0,8981;69,86;5125;15,11;6257;9,54;1;
2023;3159902;Santo Antônio do Amparo - MG;MG;58,96;0,9360;52,74;8647;16,43;5331;6,36;1;
2023;3160009;Santo Antônio do Aventureiro - MG;MG;57,84;0,8576;52,11;5686;9,93;7446;10,61;1;
2023;3160108;Santo Antônio do Grama - MG;MG;62,38;0,9933;63,87;7041;4,29;6126;14,19;1;
2023;3160207;Santo Antônio do Itambé - MG;MG;29,88;0,6356;41,71;6567;3,81;4908;7,66;0;
2023;3160306;Santo Antônio do Jacinto - MG;MG;51,49;0,6850;42,38;5925;6,28;4246;3,87;1;
2023;3160405;Santo Antônio do Monte - MG;MG;58,33;0,9008;62,32;8873;19,40;9283;4,76;1;
2023;3160454;Santo Antônio do Retiro - MG;MG;18,09;0,3555;32,55;9398;5,16;7747;4,53;0;
2023;3160504;Santo Antônio do Rio Abaixo - MG;MG;67,81;0,9306;64,07;5086;15,89;4315;16,59;1;
2023;3160603;Santo Hipólito - MG;MG;41,82;0,9198;71,21;9122;5,58;5995;14,72;0;
2023;3160702;Santos Dumont - MG;MG;67,97;0,9838;61,28;4098;20,85;2751;4,72;1;
2023;3160801;São Bento Abade - MG;MG;42,15;0,9907;58,35;7509;10,34;3823;8,49;0;
2023;3160900;São Brás do Suaçuí - MG;MG;69,32;0,9996;68,66;6337;22,41;5064;12,53;1;
2023;3160959;São Domingos das Dores - MG;MG;54,67;0,9828;43,22;6623;4,34;6665;5,33;1;
2023;3161007;São Domingos do Prata - MG;MG;57,70;0,8613;51,15;7847;10,10;3486;7,47;1;
2023;3161056;São Félix de Minas - MG;MG;38,76;0,8901;60,12;6935;0,45;4035;9,38;0;
2023;3161106;São Francisco - MG;MG;56,74;0,8524;53,22;7737;7,00;2917;3,98;1;
2023;3161205;São Francisco de Paula - MG;MG;39,03;0,8042;52,15;5631;16,22;4429;4,85;0;
2023;3161304;São Francisco de Sales - MG;MG;65,03;0,8718;64,29;4859;14,23;4875;12,21;1;
2023;3161403;São Francisco do Glória - MG;MG;62,88;0,9633;55,64;4925;7,20;4500;12,50;1;
2023;3161502;São Geraldo - MG;MG;57,78;0,9422;54,52;4978;6,61;8279;5,84;1;
2023;3161601;São Geraldo da Piedade - MG;MG;32,37;0,7774;34,00;6726;11,52;6779;12,10;0;
2023;3161650;São Geraldo do Baixio - MG;MG;36,36;0,7959;56,61;7310;7,56;7689;12,73;0;
2023;3161700;São Gonçalo do Abaeté - MG;MG;31,21;0,7987;37,27;9810;11,98;4549;6,78;0;
2023;3161809;São Gonçalo do Pará - MG;MG;59,09;0,9942;42,88;6556;13,78;3171;3,40;1;
2023;3161908;São Gonçalo do Rio Abaixo - MG;MG;67,00;0,9435;70,28;4514;17,81;8147;12,66;1;
2023;3162005;São Gonçalo do Sapucaí - MG;MG;63,13;0,9666;62,58;5716;13,14;5904;6,68;1;
2023;3162104;São Gotardo - MG;MG;64,21;0,9830;69,82;7842;18,09;6107;4,89;1;
2023;3162203;São João Batista do Glória - MG;MG;63,59;0,8994;66,41;4083;9,03;4553;5,23;1;
2023;3162252;São João da Lagoa - MG;MG;30,60;0,6997;49,49;8476;1,42;5426;8,30;0;
2023;3162302;São João da Mata - MG;MG;56,79;0,8216;54,71;9919;13,01;3560;6,86;1;
2023;3162401;São João da Ponte - MG;MG;48,85;0,6624;42,87;5027;2,22;7798;5,01;1;
2023;3162450;São João das Missões - MG;MG;15,39;0,3268;23,60;9279;0,65;5074;2,30;0;
2023;3162500;São João del Rei - MG;MG;69,10;0,9863;69,82;5134;24,73;4687;4,77;1;
2023;3162559;São João do Manhuaçu - MG;MG;37,49;0,9351;47,27;5046;6,32;4224;2,67;0;
